osm_id,osm_type,name,brand,operator,addr_full,addr_street,addr_housenumber,addr_city,addr_state,addr_postcode,opening_hours,phone,website,lat,lon,source,street_address,city,page_url
712299731,way,D1,,,,,,,,,,,,4.7355052,-75.9051417,osm,,,
733457972,way,Senior's Mall,,Tiendas D1,,,,,,,,,,4.4699316,-75.7540616,osm,,,
775431573,way,,,Tienda D1,,,,,,,,,,6.1577885,-75.6038981,osm,,,
777870964,way,Tiendas D1,D1,D1,,Avenida Carrera 9,121-50,Bogotá D.C.,,,,,,4.6988823,-74.032769,osm,,,
780297985,way,D1,D1,,,Carrera 43,90,Barranquilla,,,,,,11.0011588,-74.8261047,osm,,,
781421104,way,D1,D1,,,,,,,,,,,4.5553711,-75.6512835,osm,,,
782273838,way,D1,,,,,,,,,,,,4.6303431,-74.1499679,osm,,,
784634064,way,D1,,,,,,Urrao,,,,,,6.316254,-76.1353904,osm,,,
784946245,way,D1,D1,,,,,,,,,,,6.2330271,-75.5970517,osm,,,
784950560,way,D1,D1,,,,,,,,,,,6.2196539,-75.6028702,osm,,,
785389131,way,D1,,,,,,,,,,,,9.2368665,-74.7451023,osm,,,
785960593,way,D1,D1,,,,,,,,,,,6.2132222,-75.6017681,osm,,,
788122258,way,D1,D1,D1,,Centro Historico Norte,Cra. 42F #79-38,Barranquilla,,,,,,10.9942506,-74.814499,osm,,,
791048608,way,D1,D1,,,Carrera 27,87,Barranquilla,,,,,,10.9771734,-74.8290569,osm,,,
802734307,way,D1,D1,KOBA COLOMBIA SAS,,,,,,,,,,2.4555227,-76.6397563,osm,,,
802734308,way,D1,D1,,,,,,,,,,,2.433912,-76.6206306,osm,,,
802734309,way,D1,D1,,,,,,,,,,,2.4857965,-76.560938,osm,,,
802734314,way,D1,D1,,,,,,,,,,,2.4614246,-76.5838983,osm,,,
813263832,way,D1,D1,D1,,,,,,,,,,4.8119878,-74.3501591,osm,,,
813264366,way,D1,D1,,,,,,,,,,,4.8174915,-74.3634215,osm,,,
813526849,way,D1,,,,,,,,,,,,4.5535028,-74.0846063,osm,,,
842933290,way,D1,D1,,,,,,,,,,,3.5391599,-76.3145884,osm,,,
852202396,way,D1,D1,,,,,,,,,,,1.8509041,-76.0475855,osm,,,
879480817,way,D1,,,,,,,,,,,,6.2384139,-75.5536272,osm,,,
898016995,way,Tienda D1 - Portal de Los Nogales,D1,,,Carrera 12A,,Soledad,,,24/7,,,10.9106425,-74.8105406,osm,,,
906927107,way,Tienda D1,,,,Carrera 30,,Arboletes,ANT,,Mo-Su 07:00-21:00,,,8.85372,-76.4273163,osm,,,
910120055,way,D1,D1,,,,,,,,,,,8.7588038,-75.8701279,osm,,,
910533145,way,D1,D1,,,,,,,,,,,4.7119577,-74.1270358,osm,,,
923259429,way,Tiendas D1,,,,,,,,,,,,3.4402389,-76.5263274,osm,,,
935906282,way,D1,D1,,,,,,,,,,,4.5531566,-74.5344034,osm,,,
940623636,way,D1,D1,,,Carrera 12,,Soledad,,,,,,10.9033689,-74.8060679,osm,,,
950207958,way,D1,D1,,,,,Buenaventura,,764504,,,,3.8808627,-77.0333914,osm,,,
962121868,way,Tienda D1,,,,,,,,,,,,5.8362928,-73.0359845,osm,,,
971464879,way,D1 Cajicá centro,D1,,,Calle 1,4 - 48,,,,08:00-21:00,,,4.9163265,-74.02598,osm,,,
986692976,way,D1,,,,,,,,,,,,6.2475938,-75.5512136,osm,,,
1018857017,way,Tiendas D1,,,,,,,,,,,,9.716978,-75.1217441,osm,,,
1029123948,way,D1,D1,,,,,,,,,,,6.2877842,-73.1464706,osm,,,
1036162441,way,D1,,,,,,,,,,,,3.9856535,-73.7666848,osm,,,
1041672683,way,D1,,,,,,,,,,,,7.8244437,-72.4727181,osm,,,
1042480483,way,D1,D1,,,Autopista Norte,,Copacabana,,,,,,6.3593769,-75.4982879,osm,,,
1043622613,way,D1,D1,,,Calle 30,,Don Matías,,,,,,6.4863036,-75.3953345,osm,,,
1069381404,way,D1,D1,D1,,,,,,,,,,3.5301489,-76.3056766,osm,,,
1092737562,way,D1,D1,,,,,,,,,,,5.1958635,-73.1459268,osm,,,
1097043901,way,D1,,,,,,,,,,,,4.7354015,-74.2704967,osm,,,
1098827491,way,D1,,,,,,,,,,,,4.5795431,-74.0865954,osm,,,
1101845970,way,D1,D1,,,,,,,,,,,4.7607468,-74.0334131,osm,,,
1103636599,way,D1,D1,,,Calle 56,4F-06,Soledad,,,,,,10.8954723,-74.7922502,osm,,,
1103700656,way,D1,D1,Tienda D1,,,,,,,,,,10.9085428,-74.7945008,osm,,,
1110329621,way,D1,D1,D1,,,,,,,,,,4.590252,-74.2060966,osm,,,
1120820648,way,D1,D1,,,,,,,,,,,1.6035638,-75.5949711,osm,,,
1123528532,way,D1,D1,,,,,,,,,,,7.8911854,-72.4908391,osm,,,
1149207205,way,D1,D1,,,,,,,,,,,11.1963207,-74.2282315,osm,,,
1156717264,way,Tiendas D1,,,,,,,,,,,,4.7922419,-75.7277234,osm,,,
1163516950,way,Tiendas D1,,,,,,,,,,,,4.0794219,-76.1968567,osm,,,
1169205810,way,D1,D1,,,,,,,,,,,9.0028291,-73.9739521,osm,,,
1175331022,way,Tiendas D1,,,,,,,,,,,,10.4072964,-75.551307,osm,,,
1193792227,way,D1,,,,,,,,,,,,4.6503147,-74.0858961,osm,,,
1196645540,way,Tiendas D1,,Tiendas D1,,,,,,,,,,10.3773508,-75.499757,osm,,,
1206710194,way,Tiendas D1,,Tiendas D1,,,,,,,,,,10.3906689,-75.4913881,osm,,,
1210873790,way,D1,D1,,,,,,,,,,,10.8053361,-74.9153459,osm,,,
1216292440,way,D1,D1,,,,,,,,,,,10.7944427,-74.9158831,osm,,,
1220635187,way,D1,D1,Supermercado,,Cl. 15 #8-125,Cl. 15,Facatativa,,,,,,4.8231791,-74.3582581,osm,,,
1221648421,way,D1,D1,,,,,,,,,,,10.5227087,-74.1857251,osm,,,
1221650490,way,D1,D1,,,,,,,,,,,10.5161944,-74.1995175,osm,,,
1224674354,way,D1,D1,D1,,,,,,,,,,4.7043252,-74.2140149,osm,,,
1225793865,way,D1,,,,,,,,,,,,5.0204113,-73.9992367,osm,,,
1229904713,way,Tiendas D1,,,,,,,,,,,,6.2835121,-75.5563378,osm,,,
1241486754,way,D1,D1,,,,,,,,,,,5.0722584,-75.52996,osm,,,
1247668264,way,D1,D1,,,,,,,,,,,4.550814,-75.6659446,osm,,,
1252667872,way,D1,,,,,,,,,,,,4.8162746,-72.2851926,osm,,,
1255667368,way,D1,D1,,,Calle 84A,82-20,,,,Mo-Su 07:00-20:00,,https://d1.com.co/,4.6657739,-74.0524611,osm,,,
1258044986,way,D1,D1,Tiendas D1,,,,,,,,,,4.7592976,-74.3805103,osm,,,
1268005923,way,D1,D1,D1,,,,,,,,,,4.8188198,-73.6357254,osm,,,
1272426527,way,Tiendas D1,,,,,,,,,,,,10.4082411,-75.4985116,osm,,,
1272642051,way,D1,D1,,,,,,,,,,,6.4899538,-74.4051417,osm,,,
1285006030,way,D1,D1,,,,,,,,,,,4.8175642,-75.6884834,osm,,,
1286012894,way,Tiendas D1,,,,,,,,,,,,3.5509668,-73.7118712,osm,,,
1290731122,way,D1,D1,,,,,,,,,,,4.5223764,-75.6931244,osm,,,
1292954602,way,D1,D1,,,,,,,,,,,4.4446752,-75.1911613,osm,,,
1300114716,way,D1,D1,,,Avenida Calle 17,Carrera 1A,Pitalito,,,,,,1.8548264,-76.0376371,osm,,,
1300114717,way,D1,D1,,,Calle 22 Sur,Carrera 2A,Pitalito,,,,,,1.8450232,-76.0667873,osm,,,
1312302342,way,Tienda D1,,,,,,,,,Mo-Su 08:00-20:00,,,6.0572674,-73.4796191,osm,,,
1321714130,way,tiendas D1,,,,,,,,,8 am 9 pm,,,4.8532645,-74.2629884,osm,,,
1324695847,way,D1,D1,,,,,,,,,,,4.74858,-74.0832494,osm,,,
1328392938,way,D1,D1,Tiendas D1,,,,,,,,,,4.7969608,-74.3350396,osm,,,
1328392941,way,Tiendas D1 Calle 3,,Tiendas D1,,,,,,,,,,4.8088638,-74.3517923,osm,,,
1329211871,way,D1,D1,,,,,,,,,,,4.5843353,-74.0963615,osm,,,
1329213177,way,D1,D1,,,,,,,,,,,4.5805746,-74.0914453,osm,,,
1330518852,way,D1,D1,,,,,,,,,,,4.5117222,-75.6971712,osm,,,
1331975781,way,D1,D1,,,Carrera 43,84,Barranquilla,,,,,,10.9980368,-74.8198167,osm,,,
1333249355,way,Tiendas D1,,,,,,,,,,,,3.4120061,-76.5590687,osm,,,
1334238669,way,D1,D1,,,,,,,,,,,7.088633,-73.1037765,osm,,,
1339076489,way,D1,D1,,,Carrera 6,,,,,,,,5.0694706,-73.8761204,osm,,,
1342184220,way,D1,D1,D1,,Calle 7B,,Fusagasugá,,,,,,4.342847,-74.3628905,osm,,,
1343920014,way,D1,D1,,,,,,,,,,,4.5278689,-75.6414306,osm,,,
1346185845,way,D1,D1,,,,,,,,,,,5.1035061,-73.8001779,osm,,,
1353732561,way,D1,D1,,,,,,,,,,,2.4501287,-76.6281446,osm,,,
1356998596,way,D1,D1,,,,,,,,,,,3.4813172,-76.4995546,osm,,,
1358108502,way,D1,,,,,,Pore,,,,,,5.7301289,-71.9998432,osm,,,
1359390162,way,Tiendas D1,,,,,,,,,Mo-Sa 08:00-20:00,,,5.1703259,-72.5512174,osm,,,
1360724239,way,D1,D1,,,,,,,,,,,8.7613733,-75.8767078,osm,,,
1362011799,way,Tiendas D1,,,,,,,,,,,,5.3093004,-72.4132096,osm,,,
1362432769,way,D1,D1,,,,,,,,Mo-Su 08:00-21:00,,,3.4421118,-76.5409946,osm,,,
1370366872,way,D1,D1,,,,,,,,,,,7.1282646,-73.1187049,osm,,,
1374784774,way,D1,D1,,,,,,,,,,,4.7528324,-74.0580977,osm,,,
1375104434,way,D1,D1,,,Carrera 6,,,,,,,,4.7340555,-74.261134,osm,,,
1381847135,way,Tiendas D1,,Koba International Group,,,,,,,,,,2.7786261,-75.2568678,osm,,,
1383897735,way,D1,D1,,,,,,,,,,,10.3996735,-75.4570419,osm,,,
1390231169,way,D1,D1,,,,,,,,,,,4.6985044,-74.0513747,osm,,,
1390817695,way,D1,D1,,,,,,,,,,,4.6282494,-74.2087936,osm,,,
1396635566,way,D1,D1,,,,,,,,,,,7.0871775,-73.122212,osm,,,
1410080569,way,D1,D1,,,,,,,,,,,4.5960777,-74.1751301,osm,,,
1410471184,way,D1,D1,,,,,,,,,,,1.6168348,-75.6152754,osm,,,
1410471185,way,D1,D1,,,,,,,,,,,1.6211164,-75.6091246,osm,,,
1410471187,way,D1,D1,,,,,,,,,,,1.6232667,-75.5965356,osm,,,
1410471189,way,D1,D1,,,,,,,,,,,1.6084804,-75.6038606,osm,,,
1410471194,way,D1,D1,,,,,,,,,,,1.6180187,-75.630894,osm,,,
1410719147,way,D1,,,,,,,,,,,,4.5715874,-74.2130122,osm,,,
1410729205,way,D1,D1,,,,,,,,,,,4.5735598,-74.2142794,osm,,,
1411597666,way,D1,D1,,,,,,,,,,,4.5801802,-74.1995385,osm,,,
1412812256,way,D1,D1,,,,,,,,,,,4.5878447,-74.1896314,osm,,,
1418722766,way,D1,D1,,,,,,,,,,,4.5781085,-74.1083431,osm,,,
1419230417,way,D1,D1,,,,,,,,,,,6.0807487,-75.3342162,osm,,,
1421058736,way,D1,D1,,,,,,,,,,,7.0632774,-73.1461917,osm,,,
1422178389,way,D1,D1,,,,,,,,,,,7.1020363,-73.1061742,osm,,,
1422593500,way,D1,D1,,,,,,,,,,,7.1336793,-73.1248654,osm,,,
1425072049,way,D1,D1,,,,,,,,,,,6.6990627,-73.5109978,osm,,,
1427600671,way,D1,D1,,,,,,,,"Mo-Su,PH 08:00-21:00",,,6.3362685,-75.5708096,osm,,,
1429369752,way,D1,D1,,,Transversal 72D,,Bogotá,,,,,,4.6016094,-74.1467972,osm,,,
19231854,relation,Tienda D1,,,,,,,,,,,,6.2679122,-75.6283604,osm,,,
,,Tiendas D1,,,,,,,,,,,,7.880276,-76.6332222,sucursales24,Cra. 100 #94-76,Apartadó,https://www.sucursales24.com.co/apartado/tiendas-d1/cra-100-94-76-0/
,,Tiendas D1,,,,,,,,,,,,7.8800806,-76.6350012,sucursales24,Cra. 103 #97a-28,Apartadó,https://www.sucursales24.com.co/apartado/tiendas-d1/cra-103-97a-28-1/
,,Tiendas D1,,,,,,,,,,,,7.8791359,-76.6089512,sucursales24,Carrera 76 Y Calle 102 C,Apartadó,https://www.sucursales24.com.co/apartado/tiendas-d1/carrera-76-y-calle-102-c-2/
,,Tiendas D1,,,,,,,,,,,,4.5316696,-75.6920561,sucursales24,Cl 30 #31 - 35,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/cl-30-31---35-12/
,,Tiendas D1,,,,,,,,,,,,4.537726,-75.6719624,sucursales24,Cl. 14 #18-05,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/cl-14-18-05-2/
,,Tiendas D1,,,,,,,,,,,,4.5265885,-75.6825084,sucursales24,Cl. 36 #18-35,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/cl-36-18-35-14/
,,Tiendas D1,,,,,,,,,,,,4.5427478,-75.6901266,sucursales24,Cl. 22 #40-57,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/cl-22-40-57-8/
,,Tiendas D1,,,,,,,,,,,,4.5199227,-75.7008026,sucursales24,Cl. 50 #37-19,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/cl-50-37-19-11/
,,Tiendas D1,,,,,,,,,,,,4.5413016,-75.6641801,sucursales24,Av. Bolívar #4-4,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/av-bolivar-4-4-5/
,,Tiendas D1,,,,,,,,,,,,4.5446008,-75.6629019,sucursales24,Av. Bolívar #1-23,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/av-bolivar-1-23-6/
,,Tiendas D1,,,,,,,,,,,,4.5391999,-75.6794238,sucursales24,Cl. 21 #25-75,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/cl-21-25-75-9/
,,Tiendas D1,,,,,,,,,,,,4.5419532,-75.6724747,sucursales24,Cl. 11 #21a-55,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/cl-11-21a-55-7/
,,Tiendas D1,,,,,,,,,,,,4.5312399,-75.6736984,sucursales24,Cra. 13 #22-41,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/cra-13-22-41-3/
,,Tiendas D1,,,,,,,,,,,,4.5443425,-75.6659964,sucursales24,Cra. 19 #1-5 ,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/cra-19-1-5-0/
,,Tiendas D1,,,,,,,,,,,,4.5524997,-75.6520829,sucursales24,Cra. 6 #19n - 75,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/cra-6-19n---75-1/
,,Tiendas D1,,,,,,,,,,,,7.0412772,-73.8346864,sucursales24,Cl. 37 #62-89,Barrancabermeja,https://www.sucursales24.com.co/barrancabermeja/tiendas-d1/cl-37-62-89-4/
,,Tiendas D1,,,,,,,,,,,,4.5418713,-75.6670409,sucursales24,Cra. 18 #5-9,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/cra-18-5-9-13/
,,Tiendas D1,,,,,,,,,,,,7.0641356,-73.8593921,sucursales24,Cl. 54 #18-2,Barrancabermeja,https://www.sucursales24.com.co/barrancabermeja/tiendas-d1/cl-54-18-2-1/
,,Tiendas D1,,,,,,,,,,,,4.5338423,-75.6721787,sucursales24,Cra. 14 #18n-50 ,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/cra-14-18n-50-4/
,,Tiendas D1,,,,,,,,,,,,7.0614779,-73.8583039,sucursales24,Cra. 19 #51-61,Barrancabermeja,https://www.sucursales24.com.co/barrancabermeja/tiendas-d1/cra-19-51-61-0/
,,Tiendas D1,,,,,,,,,,,,7.0515082,-73.8256111,sucursales24,Cra. 64 #44 B - 87,Barrancabermeja,https://www.sucursales24.com.co/barrancabermeja/tiendas-d1/cra-64-44-b---87-5/
,,Tiendas D1,,,,,,,,,,,,4.5373242,-75.6689957,sucursales24,Cra 15 #11-35,Armenia,https://www.sucursales24.com.co/armenia/tiendas-d1/cra-15-11-35-10/
,,Tiendas D1,,,,,,,,,,,,7.076797,-73.8539178,sucursales24,Cl. 72 #21-90,Barrancabermeja,https://www.sucursales24.com.co/barrancabermeja/tiendas-d1/cl-72-21-90-2/
,,Tiendas D1,,,,,,,,,,,,7.0662086,-73.8333145,sucursales24,Dg. 59 #41-19 ,Barrancabermeja,https://www.sucursales24.com.co/barrancabermeja/tiendas-d1/dg-59-41-19-3/
,,Tiendas D1,,,,,,,,,,,,10.937334,-74.8078439,sucursales24,Calle 50c #3-35,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/calle-50c-3-35-5/
,,Tiendas D1,,,,,,,,,,,,10.952951,-74.7738138,sucursales24,Cl. 17 #13-35,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cl-17-13-35-14/
,,Tiendas D1,,,,,,,,,,,,11.0284477,-74.8665106,sucursales24,Cl. 14 #16-27,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cl-14-16-27-18/
,,Tiendas D1,,,,,,,,,,,,10.982598,-74.781652,sucursales24,Cl. 40 #43-84,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cl-40-43-84-6/
,,Tiendas D1,,,,,,,,,,,,10.9393108,-74.7995238,sucursales24,Cl. 45 #4-123,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cl-45-4-123-8/
,,Tiendas D1,,,,,,,,,,,,10.9870735,-74.8218723,sucursales24,Cl. 80b #39-39,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cl-80b-39-39-7/
,,Tiendas D1,,,,,,,,,,,,11.0070467,-74.8258567,sucursales24,Cl. 93 #49c-42,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cl-93-49c-42-13/
,,Tiendas D1,,,,,,,,,,,,10.9683139,-74.8028465,sucursales24,Cra 21b #58-71,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cra-21b-58-71-19/
,,Tiendas D1,,,,,,,,,,,,10.990203,-74.8108131,sucursales24,Cl. 74 #41-6,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cl-74-41-6-17/
,,Tiendas D1,,,,,,,,,,,,10.9840301,-74.7958157,sucursales24,Cra. 41 #57-34,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cra-41-57-34-2/
,,Tiendas D1,,,,,,,,,,,,10.9512249,-74.7996211,sucursales24,Cl. 45 #10-65,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cl-45-10-65-15/
,,Tiendas D1,,,,,,,,,,,,10.9943053,-74.8145916,sucursales24,Cra. 42f #79-38,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cra-42f-79-38-12/
,,Tiendas D1,,,,,,,,,,,,11.0010959,-74.8259639,sucursales24,Cra. 43 #90-60,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cra-43-90-60-11/
,,Tiendas D1,,,,,,,,,,,,11.0028098,-74.8208962,sucursales24,Cra. 47 #85-13,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cra-47-85-13-9/
,,Tiendas D1,,,,,,,,,,,,11.0040815,-74.8151149,sucursales24,Cra. 51 #82-42,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cra-51-82-42-0/
,,Tiendas D1,,,,,,,,,,,,10.9914856,-74.7844828,sucursales24,Cra. 52 #46-64,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cra-52-46-64-1/
,,Tiendas D1,,,,,,,,,,,,11.0118074,-74.8086049,sucursales24,Cra. 64 #81-62,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cra-64-81-62-10/
,,Tiendas D1,,,,,,,,,,,,10.9549438,-74.8179631,sucursales24,Cra. 9 #110-187,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cra-9-110-187-3/
,,Tiendas D1,,,,,,,,,,,,6.3368669,-75.5501676,sucursales24,Av. 42b #51-51,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/av-42b-51-51-13/
,,Tiendas D1,,,,,,,,,,,,10.9459414,-74.7945178,sucursales24,Cra. 8 #38b-51,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cra-8-38b-51-4/
,,Tiendas D1,,,,,,,,,,,,11.038551,-74.8278155,sucursales24,Cra 82 #107 - 40,Barranquilla,https://www.sucursales24.com.co/barranquilla/tiendas-d1/cra-82-107---40-16/
,,Tiendas D1,,,,,,,,,,,,6.3419578,-75.5646737,sucursales24,Carrera 59 #27b-301,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/carrera-59-27b-301-7/
,,Tiendas D1,,,,,,,,,,,,6.3352801,-75.5645353,sucursales24,Cl. 52c #57-38,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/cl-52c-57-38-8/
,,Tiendas D1,,,,,,,,,,,,6.3378939,-75.5559612,sucursales24,Cl. 54 #46-63,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/cl-54-46-63-6/
,,Tiendas D1,,,,,,,,,,,,6.3401129,-75.5616934,sucursales24,Cl. 58 #54-61,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/cl-58-54-61-10/
,,Tiendas D1,,,,,,,,,,,,6.3458647,-75.5636023,sucursales24,Cl. 64 #103-5,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/cl-64-103-5-14/
,,Tiendas D1,,,,,,,,,,,,6.3470089,-75.5670848,sucursales24,Cl. 65 #64-32,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/cl-65-64-32-16/
,,Tiendas D1,,,,,,,,,,,,6.3414483,-75.5652813,sucursales24,Cl. 58 #59-66,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/cl-58-59-66-0/
,,Tiendas D1,,,,,,,,,,,,6.348743,-75.5685232,sucursales24,Cra. 65a #68-31,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/cra-65a-68-31-18/
,,Tiendas D1,,,,,,,,,,,,6.3318357,-75.5547947,sucursales24,Cra. 47 #45-15,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/cra-47-45-15-15/
,,Tiendas D1,,,,,,,,,,,,6.3380415,-75.5590313,sucursales24,Cra. 50 #54-59,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/cra-50-54-59-12/
,,Tiendas D1,,,,,,,,,,,,6.3384733,-75.5679899,sucursales24,Cra. 63 #54-2,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/cra-63-54-2-19/
,,Tiendas D1,,,,,,,,,,,,6.3114983,-75.5720306,sucursales24,Cra. 62 #21a-41,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/cra-62-21a-41-3/
,,Tiendas D1,,,,,,,,,,,,6.3331059,-75.5615762,sucursales24,Cra. 53a #48-31,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/cra-53a-48-31-5/
,,Tiendas D1,,,,,,,,,,,,6.3151304,-75.558556,sucursales24,Cra. 51 #25-23,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/cra-51-25-23-11/
,,Tiendas D1,,,,,,,,,,,,6.311415,-75.5801459,sucursales24,Cra. 74 #20d-74,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/cra-74-20d-74-4/
,,Tiendas D1,,,,,,,,,,,,6.3383361,-75.5409523,sucursales24,Dg. 50a #32-200,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/dg-50a-32-200-2/
,,Tiendas D1,,,,,,,,,,,,6.33839,-75.5409754,sucursales24,Dg. 50a #37 - 1,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/dg-50a-37---1-1/
,,Tiendas D1,,,,,,,,,,,,6.3441215,-75.5322997,sucursales24,Dg. 52 #20 - 120,Bello,https://www.sucursales24.com.co/bello/tiendas-d1/dg-52-20---120-17/
,,Tiendas D1,,,,,,,,,,,,4.6372852,-74.0972005,sucursales24,Ac 24 #48 - 64,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/ac-24-48---64-9/
,,Tiendas D1,,,,,,,,,,,,4.6989982,-74.1041044,sucursales24,Ak 86 #74 A - 26,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/ak-86-74-a---26-13/
,,Tiendas D1,,,,,,,,,,,,4.7137143,-74.0583905,sucursales24,Cl 128 A #51 - 52,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cl-128-a-51---52-14/
,,Tiendas D1,,,,,,,,,,,,4.698587,-74.0748335,sucursales24,Cl 116 #70 D - 87,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cl-116-70-d---87-4/
,,Tiendas D1,,,,,,,,,,,,4.7378739,-74.0258199,sucursales24,Cl 162 #7 F - 84,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cl-162-7-f---84-1/
,,Tiendas D1,,,,,,,,,,,,4.6044733,-74.0992532,sucursales24,Ak 30 #4a-58,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/ak-30-4a-58-7/
,,Tiendas D1,,,,,,,,,,,,4.764923,-74.03438,sucursales24,Cl 188 #13 - 15,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cl-188-13---15-0/
,,Tiendas D1,,,,,,,,,,,,4.6169035,-74.1439065,sucursales24,Cl 36 Sur #72 M - 51,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cl-36-sur-72-m---51-6/
,,Tiendas D1,,,,,,,,,,,,4.5716214,-74.0941003,sucursales24,Cl 24 Sur #7 - 32,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cl-24-sur-7---32-5/
,,Tiendas D1,,,,,,,,,,,,4.5866888,-74.1663153,sucursales24,Cl 64 Sur #71 F - 77,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cl-64-sur-71-f---77-10/
,,Tiendas D1,,,,,,,,,,,,4.6978846,-74.1254164,sucursales24,Cl 64 F #105 - 35,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cl-64-f-105---35-12/
,,Tiendas D1,,,,,,,,,,,,4.6667463,-74.0783598,sucursales24,Cl 68 #53 - 58,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cl-68-53---58-16/
,,Tiendas D1,,,,,,,,,,,,4.677794,-74.0854824,sucursales24,Cl 72 A #67 - 78,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cl-72-a-67---78-18/
,,Tiendas D1,,,,,,,,,,,,4.6363851,-74.1373302,sucursales24,Cr 72 #7 F - 35,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cr-72-7-f---35-8/
,,Tiendas D1,,,,,,,,,,,,4.7406591,-74.1137498,sucursales24,Cr 129 #132 - 30,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cr-129-132---30-2/
,,Tiendas D1,,,,,,,,,,,,4.697654,-74.042886,sucursales24,Cr 15 #118 - 34,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cr-15-118---34-15/
,,Tiendas D1,,,,,,,,,,,,4.6887166,-74.0584049,sucursales24,Cr 46 #129 - 31,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cr-46-129---31-17/
,,Tiendas D1,,,,,,,,,,,,4.6547504,-74.1304947,sucursales24,Cr 78 #17 - 57,Bogotá,https://www.sucursales24.com.co/bogota/tiendas-d1/cr-78-17---57-11/
